run_accession	study_accession	sample_accession	experiment_accession	tax_id	scientific_name	instrument_platform	instrument_model	library_layout	library_strategy	library_source	read_count	base_count	center_name	experiment_title	fastq_bytes	fastq_md5	fastq_ftp	sample_alias
SRR5935873	PRJNA398089	SAMN07509843	SRX3095753	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	12876651	2370301850	SUB2954905	Illumina HiSeq 2000 sequencing: HSM7J4PS stool WGS	620468227;621308541	566a2d2fc1af2f1d8ecc165aea5eafcf;29de626c27633431685f9dbf1aa0cb42	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/003/SRR5935873/SRR5935873_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/003/SRR5935873/SRR5935873_2.fastq.gz	H4020C15
SRR5935886	PRJNA398089	SAMN07509814	SRX3095743	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	16942043	3152533925	SUB2954905	Illumina HiSeq 2000 sequencing: ESM718T7 stool WGS	804078130;808706511	7cf26e6c6aacea2e1d0c78ac54d211dc;473cf9ff480ca6a86cbc81f441483657	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935886/SRR5935886_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935886/SRR5935886_2.fastq.gz	E5013C14
SRR5935888	PRJNA398089	SAMN07509767	SRX3095738	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	14120614	2603749606	SUB2954905	Illumina HiSeq 2000 sequencing: MSM6J2MH stool WGS	663682664;662069373	b977c802624d2f4ac53c1d739970dee3;842b2a16ff18db78d547b1187ac4f50e	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935888/SRR5935888_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935888/SRR5935888_2.fastq.gz	M2034C17
SRR5935895	PRJNA398089	SAMN07509768	SRX3095731	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	10579110	1955126863	SUB2954905	Illumina HiSeq 2000 sequencing: CSM79HIV stool WGS	508827831;499023533	536880ec6fcebb8a70e67f5ce5ef28a3;09a33afb7dec6754cb3ee3f0ade7cb0f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5935895/SRR5935895_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5935895/SRR5935895_2.fastq.gz	C3016C10
SRR5935896	PRJNA398089	SAMN07509773	SRX3095730	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	12409438	2320406874	SUB2954905	Illumina HiSeq 2000 sequencing: ESM718TF stool WGS	591950794;591415799	c21291cb0d2c9cadbdda5d8ef5cfd3a6;006fb1cad6507b93c6fd4c76c600652a	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935896/SRR5935896_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935896/SRR5935896_2.fastq.gz	E5013C12
SRR5935901	PRJNA398089	SAMN07509649	SRX3095724	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	13284477	2445826724	SUB2954905	Illumina HiSeq 2000 sequencing: HSM6XRQU stool WGS	637096033;638747322	e35252e773a69919da646b4acc77427d;8b5b64a42c90b2b6a6603cdd6adca5ca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935901/SRR5935901_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935901/SRR5935901_2.fastq.gz	H4018C4
SRR5935902	PRJNA398089	SAMN07509650	SRX3095727	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	13106655	2412414779	SUB2954905	Illumina HiSeq 2000 sequencing: ESM5MEBG stool WGS	620995211;625562139	a43d3975a2a0a242049ae1b2acfc0d3e;00acfc0257631d3801bb28293c6316a8	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5935902/SRR5935902_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5935902/SRR5935902_2.fastq.gz	E5001C16
SRR5935905	PRJNA398089	SAMN07509644	SRX3095721	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	2469229	457193408	SUB2954905	Illumina HiSeq 2000 sequencing: HSM6XRS4 stool WGS	121863321;120302937	d4dcc8d37ea829153eb4b16d258f6fee;3861f89f1a9d223f8ecec33e0fe704ac	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5935905/SRR5935905_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5935905/SRR5935905_2.fastq.gz	H4015C7
SRR5935906	PRJNA398089	SAMN07509645	SRX3095720	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	9734019	1796474210	SUB2954905	Illumina HiSeq 2000 sequencing: HSM6XRQK stool WGS	478568408;469574484	24107b98b0f1da0add794dee7d20ade8;000b0fb0e1d90d36e17639d216b42b60	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935906/SRR5935906_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935906/SRR5935906_2.fastq.gz	H4017C4
SRR5935907	PRJNA398089	SAMN07509652	SRX3095718	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	9760953	1810212907	SUB2954905	Illumina HiSeq 2000 sequencing: MSM6J2Q3 stool WGS	459544789;461841043	770755dab0cbd9097a04a2e135a700dc;200964f96da71bdfa47f177fb4d53c11	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5935907/SRR5935907_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5935907/SRR5935907_2.fastq.gz	M2028C14
SRR5935908	PRJNA398089	SAMN07509653	SRX3095717	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	9296992	1715107991	SUB2954905	Illumina HiSeq 2000 sequencing: CSM67UDF stool WGS	445696709;444879713	ef8571a8a865a06967a57e14141c3c81;3bbec189e7acd99f24fc851a6645b16f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935908/SRR5935908_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935908/SRR5935908_2.fastq.gz	C3004C13
SRR5935911	PRJNA398089	SAMN07509602	SRX3095715	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	16526383	3087376446	SUB2954905	Illumina HiSeq 2000 sequencing: ESM5GEXY stool WGS	806559034;811088839	e52474fbf635c221c328b5f2bb1ed083;ed3046462736166f34e27eac9d7f8c9f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935911/SRR5935911_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935911/SRR5935911_2.fastq.gz	E5001C12
SRR5935914	PRJNA398089	SAMN07509595	SRX3095712	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	12402432	2318322678	SUB2954905	Illumina HiSeq 2000 sequencing: MSM6J2K2 stool WGS	587967640;601060083	1b42aabea2ea32c0992ccacaddb7e336;76cc2e252ae9be80591a22671f20f04b	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/004/SRR5935914/SRR5935914_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/004/SRR5935914/SRR5935914_2.fastq.gz	M2042C3
SRR5935918	PRJNA398089	SAMN07509594	SRX3095711	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	14930684	2746287278	SUB2954905	Illumina HiSeq 2000 sequencing: HSM5MD5P stool WGS	715698988;713602480	783bf248bc5c9877f38a92d453255ad6;8f46d6e46f71e2deabbcbded70e6c774	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935918/SRR5935918_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935918/SRR5935918_2.fastq.gz	H4004C9
SRR5935921	PRJNA398089	SAMN07510012	SRX3095705	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	7193246	1349010552	SUB2954905	Illumina HiSeq 2000 sequencing: PSM7J15W stool WGS	351307598;351745449	12043088b364b66400e53106e531f04d;d22ddd66725714ef757369d91934cbf4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935921/SRR5935921_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935921/SRR5935921_2.fastq.gz	P6028C8
SRR5935932	PRJNA398089	SAMN07509635	SRX3096081	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	12765392	2353684904	SUB2954905	Illumina HiSeq 2000 sequencing: MSM6J2IO stool WGS	616499343;604081267	f8780526989023d56f29660a2a94e916;ee85df5950374071ce1bb9c0abcb9340	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5935932/SRR5935932_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5935932/SRR5935932_2.fastq.gz	M2028C13
SRR5935933	PRJNA398089	SAMN07509634	SRX3096080	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	9809611	1735977455	SUB2954905	Illumina HiSeq 2000 sequencing: CSM5MCXR stool WGS	441551138;443376047	491352ec24f3c7dedbc3720574891838;59766f4cb6b6edfbbee2d43bc81c32b4	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/003/SRR5935933/SRR5935933_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/003/SRR5935933/SRR5935933_2.fastq.gz	C3004C12
SRR5935935	PRJNA398089	SAMN07509643	SRX3096077	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	7135459	1293148723	SUB2954905	Illumina HiSeq 2000 sequencing: HSM6XRR7 stool WGS	339595027;338384878	241d62907a66c563b7e8a528a1d5e9f3;6c30ea9bb09a7d457bc9b08fb2391608	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5935935/SRR5935935_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5935935/SRR5935935_2.fastq.gz	H4019C3
SRR5935938	PRJNA398089	SAMN07509608	SRX3096075	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	17642464	3299525720	SUB2954905	Illumina HiSeq 2000 sequencing: MSM6J2K6 stool WGS	831879600;836833059	a04f25e6a5a171f5f27fcb5395f402be;e23d3b64a8110b8c259eddba0f6078a2	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935938/SRR5935938_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935938/SRR5935938_2.fastq.gz	M2042C5
SRR5935941	PRJNA398089	SAMN07509611	SRX3096072	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	285604	51684748	SUB2954905	Illumina HiSeq 2000 sequencing: HSM5MD7O stool WGS	12751295;12519520	3858b43b8559290ac55ece624061948f;c40e3d94c1bdb57f7e5dc54683240b5f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935941/SRR5935941_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935941/SRR5935941_2.fastq.gz	H4006C9
SRR5935943	PRJNA398089	SAMN07509606	SRX3096069	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	4167631	789199156	SUB2954905	Illumina HiSeq 2000 sequencing: MSM6J2HJ stool WGS	204118737;204227555	9dc2249393087602d8b23b4fb4c35651;2449ff782f669d09226c4e343b81cab5	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/003/SRR5935943/SRR5935943_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/003/SRR5935943/SRR5935943_2.fastq.gz	M2026C12
SRR5935947	PRJNA398089	SAMN07509613	SRX3096066	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	13633218	2512703045	SUB2954905	Illumina HiSeq 2000 sequencing: ESM5MEB7 stool WGS	644710375;650420550	5f83a1d4b6dcfcadea1b5f601cb93a8e;3c73624e6d62662bb37d0d5560a0fd1d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5935947/SRR5935947_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5935947/SRR5935947_2.fastq.gz	E5013C2
SRR5935950	PRJNA398089	SAMN07509935	SRX3096062	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	13123528	2436023024	SUB2954905	Illumina HiSeq 2000 sequencing: MSM79H7E stool WGS	671709330;666323114	56ef429b438b55897c86fa6b7dd53c11;fff6820db6d9d5c0543f1388d46365ca	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/000/SRR5935950/SRR5935950_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/000/SRR5935950/SRR5935950_2.fastq.gz	M2071C3
SRR5935951	PRJNA398089	SAMN07509936	SRX3096061	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	11785571	2207808982	SUB2954905	Illumina HiSeq 2000 sequencing: PSM7J17Z stool WGS	561511131;575273439	7ed9a9a0ec3fad82513023cf9318bf1d;096cd155ef60ad060c5332bee2390d01	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935951/SRR5935951_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935951/SRR5935951_2.fastq.gz	P6018C10
SRR5935952	PRJNA398089	SAMN07509937	SRX3096060	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	14042611	2577337332	SUB2954905	Illumina HiSeq 2000 sequencing: PSM7J18G stool WGS	666824439;666228012	7628d9dfd6f6c1202add98a76ae307f4;206150c380caaded14517da6a5d6d5b9	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5935952/SRR5935952_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5935952/SRR5935952_2.fastq.gz	P6010C16
SRR5935957	PRJNA398089	SAMN07509941	SRX3096056	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	15447979	2854327479	SUB2954905	Illumina HiSeq 2000 sequencing: PSM7J1CI stool WGS	743098256;757604778	d0f6775dbfe5079d73afc336696c204a;861f5c7af6c23462890702dd88003982	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5935957/SRR5935957_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5935957/SRR5935957_2.fastq.gz	P6005C19
SRR5935963	PRJNA398089	SAMN07509537	SRX3096050	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	14739287	2766780934	SUB2954905	Illumina HiSeq 2000 sequencing: MSM6J2M3 stool WGS	709080893;707677582	c20d03860401877feb2c88c2a9fbf8b4;b9f5cfbf782388b9ed12a99a05c05d29	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/003/SRR5935963/SRR5935963_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/003/SRR5935963/SRR5935963_2.fastq.gz	M2048C5
SRR5935966	PRJNA398089	SAMN07509543	SRX3096046	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	10734147	1956279497	SUB2954905	Illumina HiSeq 2000 sequencing: HSM5MD5D stool WGS	520259418;513460573	050650b06387e527891fa3a0a6741c05;e14f0eaa27c7d1f8d40097768724db19	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935966/SRR5935966_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935966/SRR5935966_2.fastq.gz	H4008C5
SRR5935971	PRJNA398089	SAMN07509927	SRX3096042	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	11815266	2177187392	SUB2954905	Illumina HiSeq 2000 sequencing: MSM79H81 stool WGS	602195456;601409698	ac62cd2e74ffe182204208f592cce2c1;ae2055bd0b9ee8f2df3437782fa1fc69	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935971/SRR5935971_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5935971/SRR5935971_2.fastq.gz	M2072C7
SRR5935974	PRJNA398089	SAMN07509931	SRX3096038	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	11363091	2054235004	SUB2954905	Illumina HiSeq 2000 sequencing: CSM7KOPI stool WGS	521053963;524902544	c51b91f6210a585df63e40d099ee9538;813baa7967d5a9f59ac2544500d62f7d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/004/SRR5935974/SRR5935974_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/004/SRR5935974/SRR5935974_2.fastq.gz	C3015C20
SRR5935978	PRJNA398089	SAMN07510019	SRX3096035	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	6975336	1292119481	SUB2954905	Illumina HiSeq 2000 sequencing: MSM9VZLP stool WGS	332772122;332178610	eda27ce84cd3614331c2bcfb04ad7597;6b30838f25ea5614cf02dbcc3da81d5f	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935978/SRR5935978_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935978/SRR5935978_2.fastq.gz	M2064C14
SRR5935979	PRJNA398089	SAMN07509776	SRX3096034	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	10113292	1848418369	SUB2954905	Illumina HiSeq 2000 sequencing: CSM79HO1 stool WGS	468165689;473783665	ef2ded5ae63b98baaee070e659de2bed;e0068bf9ca771e4655972459c59cfa66	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/009/SRR5935979/SRR5935979_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/009/SRR5935979/SRR5935979_2.fastq.gz	C3005C20
SRR5935982	PRJNA398089	SAMN07509780	SRX3096030	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	6000179	1140054490	SUB2954905	Illumina HiSeq 2000 sequencing: PSM6XBV2 stool WGS	299252943;297157420	181877096dc65994cb4c0e91de5e632a;96580b864e4eda23ee6a626f7c4e0339	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5935982/SRR5935982_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5935982/SRR5935982_2.fastq.gz	P6010C6
SRR5935987	PRJNA398089	SAMN07509899	SRX3096026	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	9308820	1719247483	SUB2954905	Illumina HiSeq 2000 sequencing: HSM7J4HQ stool WGS	447045856;450880260	d80fcd30a7f0397cca81f8a3255694da;c2fbc1ae38804ae762188cb507f175de	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5935987/SRR5935987_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/007/SRR5935987/SRR5935987_2.fastq.gz	H4035C4
SRR5935988	PRJNA398089	SAMN07509898	SRX3096025	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	13368981	2461920323	SUB2954905	Illumina HiSeq 2000 sequencing: MSM79HDE stool WGS	674247180;672797007	b30b2f7f0bba977e0ce2299d33cd8c17;f007da9cc0addf3af139cde168bd51f0	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935988/SRR5935988_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5935988/SRR5935988_2.fastq.gz	M2069C5
SRR5935990	PRJNA398089	SAMN07509895	SRX3096022	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	17805034	3324212638	SUB2954905	Illumina HiSeq 2000 sequencing: HSM7CYY9 stool WGS	854191846;865011811	3285481555fa0962d6eb14dabccb975e;751bc35152d79b03deb27a74c74a4f07	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/000/SRR5935990/SRR5935990_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/000/SRR5935990/SRR5935990_2.fastq.gz	H4017C19
SRR5935994	PRJNA398089	SAMN07509896	SRX3096019	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	13050311	2405753834	SUB2954905	Illumina HiSeq 2000 sequencing: PSM7J1BF stool WGS	630369503;625965137	58c8f8c11f937d82e5be71f0b45376b8;1cdc9fd6e234d62f9e197829fb9b63f7	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/004/SRR5935994/SRR5935994_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/004/SRR5935994/SRR5935994_2.fastq.gz	P6012C13
SRR5935996	PRJNA398089	SAMN07509682	SRX3096017	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	13480452	2530332749	SUB2954905	Illumina HiSeq 2000 sequencing: MSM6J2OL stool WGS	658464038;658339125	e43819e0b436eeae9a012c845cf85095;8248b4d1a43c1f653faec3b794c4147c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935996/SRR5935996_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5935996/SRR5935996_2.fastq.gz	M2026C16
SRR5936000	PRJNA398089	SAMN07509679	SRX3096012	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	16145159	3014501945	SUB2954905	Illumina HiSeq 2000 sequencing: HSM6XRRJ stool WGS	788071901;788748764	fa24f68526328a722249955d6bf7447b;97f223c246486947391957f98949961d	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/000/SRR5936000/SRR5936000_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/000/SRR5936000/SRR5936000_2.fastq.gz	H4013C9
SRR5936002	PRJNA398089	SAMN07509678	SRX3096011	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	7909356	1422974506	SUB2954905	Illumina HiSeq 2000 sequencing: CSM67UCK stool WGS	370897673;366087214	8a782411c7a3be81acec35335ca0eb23;3dea77a83d6583f8d8631f972d7c191c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5936002/SRR5936002_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/002/SRR5936002/SRR5936002_2.fastq.gz	C3010C9
SRR5936005	PRJNA398089	SAMN07509763	SRX3096008	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	10654784	1918057914	SUB2954905	Illumina HiSeq 2000 sequencing: CSM79HLG stool WGS	486252697;487625041	6ee1c912dd0a49563435afe085c54148;b2fcc2daab29aa325eb2dd0e4c927b22	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5936005/SRR5936005_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5936005/SRR5936005_2.fastq.gz	C3004C20
SRR5936008	PRJNA398089	SAMN07509669	SRX3096004	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	10993389	2054993390	SUB2954905	Illumina HiSeq 2000 sequencing: HSM6XRQW stool WGS	541227378;542931308	95b81374f5d5701e3e99b9a4479ad4cc;fb86152527b3d0b381e4e2235f9bcf25	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5936008/SRR5936008_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5936008/SRR5936008_2.fastq.gz	H4018C5
SRR5936011	PRJNA398089	SAMN07509671	SRX3096002	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	7372543	1355295831	SUB2954905	Illumina HiSeq 2000 sequencing: CSM67UAY stool WGS	353514156;352362927	5f10f1060babfc8724d66c07d2846576;748d0925f1ee40698a547a484095d334	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5936011/SRR5936011_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/001/SRR5936011/SRR5936011_2.fastq.gz	C3016C4
SRR5936015	PRJNA398089	SAMN07509917	SRX3095997	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	15560478	2957173666	SUB2954905	Illumina HiSeq 2000 sequencing: PSM7J17L stool WGS	752449722;772654778	c4bb7573c981ac32473e150f5fbad80d;bbef998b68f04b0b6500f6c0f02376fc	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5936015/SRR5936015_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/005/SRR5936015/SRR5936015_2.fastq.gz	P6016C9
SRR5936016	PRJNA398089	SAMN07509855	SRX3095996	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	12038049	2210934739	SUB2954905	Illumina HiSeq 2000 sequencing: HSM7CZ36 stool WGS	571426810;586132321	173c30f76ddd16538b51d8e33849eaf1;1797ed2a6d2cfaf8e8073b60577eae9c	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5936016/SRR5936016_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/006/SRR5936016/SRR5936016_2.fastq.gz	H4030C5
SRR5936018	PRJNA398089	SAMN07509854	SRX3095995	408170	human gut metagenome	ILLUMINA	Illumina HiSeq 2000	PAIRED	WGS	METAGENOMIC	6278407	1153471101	SUB2954905	Illumina HiSeq 2000 sequencing: MSM79HDM stool WGS	317847270;317104308	c7968adc417bb25e12727f0fdcd8d918;908a1f45df97e77edff64e23dfa36e93	ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5936018/SRR5936018_1.fastq.gz;ftp.sra.ebi.ac.uk/vol1/fastq/SRR593/008/SRR5936018/SRR5936018_2.fastq.gz	M2068C3
